datavault;src_name;src_physical_schema;stg_physical_schema;dv_physical_schema;src_table_name;stg_table_name;dv_table_name;src_column_name;src_column_order;stg_column_name;dv_column_name;dv_column_type
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;SAT_CSG_7_PHAK_Project;Project_iCreatedAgentID;14;Project_iCreatedAgentID;Project_iCreatedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;SAT_CSG_7_PHAK_Project;Project_iModifiedAgentID;15;Project_iModifiedAgentID;Project_iModifiedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;SAT_CSG_7_PHAK_Project;Project_iChangeSetID;16;Project_iChangeSetID;Project_iChangeSetID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;Project;Project;SAT_CSG_7_PHAK_Project;Project_Checksum;17;Project_Checksum;Project_Checksum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;AutoIdx;1;AutoIdx;AutoIdx;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Description;12;Description;Description;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Reference;14;Reference;Reference;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;cReference2;30;cReference2;cReference2;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;AccountLink;4;AccountLink;AccountLink;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Period;21;Period;Period;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Project;20;Project;Project;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;TxDate;2;TxDate;TxDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Id;3;Id;Id;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;TrCodeID;5;TrCodeID;TrCodeID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Debit;6;Debit;Debit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Credit;7;Credit;Credit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iCurrencyID;8;iCurrencyID;iCurrencyID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;fExchangeRate;9;fExchangeRate;fExchangeRate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;fForeignDebit;10;fForeignDebit;fForeignDebit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;fForeignCredit;11;fForeignCredit;fForeignCredit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;TaxTypeID;13;TaxTypeID;TaxTypeID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Order_No;15;Order_No;Order_No;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;ExtOrderNum;16;ExtOrderNum;ExtOrderNum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;cAuditNumber;17;cAuditNumber;cAuditNumber;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;Tax_Amount;18;Tax_Amount;Tax_Amount;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;fForeignTax;19;fForeignTax;fForeignTax;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;DrCrAccount;22;DrCrAccount;DrCrAccount;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;JobCodeLink;23;JobCodeLink;JobCodeLink;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;CRCCheck;24;CRCCheck;CRCCheck;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;DTStamp;25;DTStamp;DTStamp;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;UserName;26;UserName;UserName;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iTaxPeriodID;27;iTaxPeriodID;iTaxPeriodID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;cPayeeName;28;cPayeeName;cPayeeName;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;bPrintCheque;29;bPrintCheque;bPrintCheque;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;RepID;31;RepID;RepID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;fJCRepCost;32;fJCRepCost;fJCRepCost;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iMFPID;33;iMFPID;iMFPID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;bIsJCDocLine;34;bIsJCDocLine;bIsJCDocLine;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;bIsSTGLDocLine;35;bIsSTGLDocLine;bIsSTGLDocLine;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iInvLineID;36;iInvLineID;iInvLineID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iTxBranchID;37;iTxBranchID;iTxBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;cBankRef;38;cBankRef;cBankRef;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;bPBTPaid;39;bPBTPaid;bPBTPaid;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iGLTaxAccountID;40;iGLTaxAccountID;iGLTaxAccountID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;bReconciled;41;bReconciled;bReconciled;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;xAttribute;42;xAttribute;xAttribute;OTHER_MD_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_iBranchID;43;PostGL_iBranchID;PostGL_iBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_dCreatedDate;44;PostGL_dCreatedDate;PostGL_dCreatedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_dModifiedDate;45;PostGL_dModifiedDate;PostGL_dModifiedDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_iCreatedBranchID;46;PostGL_iCreatedBranchID;PostGL_iCreatedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_iModifiedBranchID;47;PostGL_iModifiedBranchID;PostGL_iModifiedBranchID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_iCreatedAgentID;48;PostGL_iCreatedAgentID;PostGL_iCreatedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_iModifiedAgentID;49;PostGL_iModifiedAgentID;PostGL_iModifiedAgentID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_iChangeSetID;50;PostGL_iChangeSetID;PostGL_iChangeSetID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;PostGL_Checksum;51;PostGL_Checksum;PostGL_Checksum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iMajorIndustryCodeID;52;iMajorIndustryCodeID;iMajorIndustryCodeID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostGL;PostGL;SAT_CSG_7_PHAK_GLTransaction;iImportDeclarationID;53;iImportDeclarationID;iImportDeclarationID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Reference;14;Reference;Reference;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;cAuditNumber;17;cAuditNumber;cAuditNumber;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;cReference2;32;cReference2;cReference2;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;AutoIdx;1;AutoIdx;AutoIdx;BUSINESS_SRC_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;AccountLink;4;AccountLink;AccountLink;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Project;20;Project;Project;FOREIGN_KEY
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;TxDate;2;TxDate;TxDate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Id;3;Id;Id;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;TrCodeID;5;TrCodeID;TrCodeID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Debit;6;Debit;Debit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Credit;7;Credit;Credit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;iCurrencyID;8;iCurrencyID;iCurrencyID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;fExchangeRate;9;fExchangeRate;fExchangeRate;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;fForeignDebit;10;fForeignDebit;fForeignDebit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;fForeignCredit;11;fForeignCredit;fForeignCredit;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Description;12;Description;Description;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;TaxTypeID;13;TaxTypeID;TaxTypeID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Order_No;15;Order_No;Order_No;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;ExtOrderNum;16;ExtOrderNum;ExtOrderNum;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Tax_Amount;18;Tax_Amount;Tax_Amount;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;fForeignTax;19;fForeignTax;fForeignTax;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;Outstanding;21;Outstanding;Outstanding;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;fForeignOutstanding;22;fForeignOutstanding;fForeignOutstanding;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;cAllocs;23;cAllocs;cAllocs;OTHER_MD_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;InvNumKey;24;InvNumKey;InvNumKey;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;RepID;25;RepID;RepID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;LinkAccCode;26;LinkAccCode;LinkAccCode;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;TillID;27;TillID;TillID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;CRCCheck;28;CRCCheck;CRCCheck;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;DTStamp;29;DTStamp;DTStamp;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;UserName;30;UserName;UserName;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;iTaxPeriodID;31;iTaxPeriodID;iTaxPeriodID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;fJCRepCost;33;fJCRepCost;fJCRepCost;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;iAge;34;iAge;iAge;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;dDateAged;35;dDateAged;dDateAged;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;iPostSettlementTermsID;36;iPostSettlementTermsID;iPostSettlementTermsID;OTHER_ATTR
CSG_DV(CSG_DV)-CSG_DV_V13(13);CSG_7_PHAK - Release 3.0(3);CSG_Modelling_VaultSpeed;CSG_7_PHAK_stage;raw;PostAR;PostAR;SAT_CSG_7_PHAK_ARTransaction;iTxBranchID;37;iTxBranchID;iTxBranchID;OTHER_ATTR
